year_month,year,month,shop_id,item_id,qty,avg_price,avg_mrp,promo_days,stockout_days,revenue,item_category_id,brand,tier,mrp_inr,unit_cost_inr,is_perishable,item_category_name,shop_city,shop_state,shop_region,store_type,store_size_sqft,holiday_days,weekend_days,festive_days,summer_days,monsoon_days,days_in_month,promo_discount_pct,promo_uplift,promo_campaigns,avg_on_hand,avg_reorder_point,avg_lead_time,inv_snapshots,price_ratio,price_discount_pct,qty_lag_1,qty_lag_2,qty_lag_3,qty_roll_3,qty_roll_6,price_lag_1,price_change_pct,qty_trend,promo_intensity,qty_next_month,promo_flag,cost_est,profit_est,anomaly_score,is_anomaly
2023-11,2023,11,43,732,4,4087.87,4751.36,0,0,12198.062999999998,89,Dettol,Regular,4020.02,3684.36,0,Value Packs,Indore,Madhya Pradesh,Central,Large Format,26499,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.860357876481681,0.13964212351831895,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,3431.92,0.19113207761511566,0.0,0.0,1.0,0,14737.44,-2539.377000000002,-0.00377248751824244,-1
2022-10,2022,10,30,38,6,3249.685,3798.34,0,0,15536.502999999999,77,Pears,Premium,3425.87,3059.6,0,Cosmetics,Ranchi,Jharkhand,East,Supermarket,34029,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8555540051706798,0.1444459948293202,3.0,2.0,0.0,0.0,0.0,3371.55,-0.03614509645826256,0.0,0.0,3.0,0,18357.6,-2821.0969999999998,-0.0037368037939780052,-1
2025-09,2025,9,30,1472,14,192.47,322.56,1,0,3464.46,36,Haldiram,Premium,245.27,219.87,0,Health & Wellness,Ranchi,Jharkhand,East,Supermarket,34029,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5966951884920635,0.4033048115079365,6.0,10.0,12.0,9.333333333333334,10.666666666666666,277.88,-0.3073628893502127,-1.3333333333333321,0.08333333333333333,11.0,1,3078.1800000000003,386.27999999999975,-0.003725327571850179,-1
2022-02,2022,2,5,6,10,940.17,1274.09,0,0,9401.7,67,Dabur,Regular,1194.51,947.09,0,Batteries,Mumbai,Maharashtra,West,Large Format,79257,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7379149039706772,0.26208509602932284,13.0,0.0,0.0,0.0,0.0,947.8,-0.008050221557237575,0.0,0.0,8.0,0,9470.9,-69.19999999999891,-0.003664063437905263,-1
2024-11,2024,11,11,401,4,619.4,1258.05,1,0,2477.6,45,Everest,Regular,1005.92,869.49,0,Toys & Games,Coimbatore,Tamil Nadu,South,Supermarket,25919,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.4923492706967132,0.5076507293032868,1.0,1.0,0.0,0.0,0.0,940.52,-0.3414281457689064,0.0,0.08333333333333333,1.0,1,3477.96,-1000.3600000000001,-0.0036222838771271526,-1
2023-01,2023,1,1,682,3,4107.49,5119.204599999996,1,0,12198.062999999998,98,Colgate,Premium,5713.2,5046.29,0,Category 98,Mumbai,Maharashtra,West,Hypermarket,57472,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8023687898702081,0.1976312101297919,2.0,0.0,0.0,0.0,0.0,4125.349199999999,-0.004329136548166597,0.0,0.08333333333333333,1.0,1,15138.869999999999,-2940.8070000000007,-0.0035772032179332003,-1
2024-02,2024,2,8,8,2,2815.46,3835.01,0,0,5630.92,79,Red Bull,Regular,3202.01,2578.98,0,Shaving & Deodorants,Raipur,Chhattisgarh,Central,Supermarket,23889,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7341467166969577,0.26585328330304225,1.0,2.0,1.0,1.3333333333333333,0.0,2850.33,-0.012233671184657995,1.3333333333333333,0.0,1.0,0,5157.96,472.96000000000004,-0.0035734721161242433,-1
2025-02,2025,2,36,169,2,2633.39,2877.66,0,0,5266.78,84,Catch,Regular,2263.42,1803.2,0,Masks & Safety,Lucknow,Uttar Pradesh,North,Large Format,34779,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9151150587630227,0.08488494123697732,1.0,1.0,1.0,1.0,0.0,2176.78,0.20976396318885496,1.0,0.0,2.0,0,3606.4,1660.3799999999997,-0.003569929661810023,-1
2025-02,2025,2,44,1392,2,135.65,233.12,1,0,271.3,2,Dabur,Regular,183.1,159.22,1,Dairy & Eggs,Indore,Madhya Pradesh,Central,Supermarket,14529,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5818891557995882,0.4181108442004118,3.0,1.0,1.0,1.6666666666666667,1.8333333333333333,184.22,-0.26365215360084593,-0.16666666666666652,0.08333333333333333,1.0,1,318.44,-47.139999999999986,-0.0035449724149841932,-1
2022-02,2022,2,48,876,12,91.63,104.69,0,0,1099.56,29,Catch,Premium,97.85,87.49,0,Oral Care,Vadodara,Gujarat,West,Supermarket,32353,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.875250740280829,0.12474925971917095,14.0,0.0,0.0,0.0,0.0,60.07,0.5253870396972359,0.0,0.0,13.0,0,1049.8799999999999,49.680000000000064,-0.00351134290777666,-1
2022-05,2022,5,6,488,14,408.03,647.29,1,0,5712.42,58,Kissan,Premium,598.49,485.62,0,Travel & Luggage,Coimbatore,Tamil Nadu,South,Supermarket,27000,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6303666053855305,0.36963339461446953,3.0,5.0,0.0,0.0,0.0,475.89,-0.14259597776251662,0.0,0.08333333333333333,6.0,1,6798.68,-1086.2600000000002,-0.003503378077246766,-1
2022-10,2022,10,17,170,10,305.89,384.745,1,0,3173.92,23,Lizol,Economy,346.49,315.74,0,Pickles & Chutneys,Tirupati,Andhra Pradesh,South,Supermarket,17841,0,4,2,3,3,12,0.0,1.0,0,42.0,21.0,6.0,1,0.795046069474587,0.204953930525413,8.0,6.0,0.0,0.0,0.0,284.68,0.07450470677776898,0.0,0.08333333333333333,7.0,1,3157.4,16.519999999999982,-0.0034635958304002346,-1
2023-02,2023,2,9,155,3,3080.665,3753.825,0,0,9404.130000000001,91,Dove,Economy,3314.59,2789.52,0,Category 91,Thiruvananthapuram,Kerala,South,Supermarket,19574,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.820673579615459,0.17932642038454105,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0,8368.56,1035.5700000000015,-0.003446009524039506,-1
2021-12,2021,12,9,219,1,3790.32,4156.99,0,0,3790.32,81,Nestlé,Regular,3936.11,3484.47,0,Home Décor,Thiruvananthapuram,Kerala,South,Supermarket,19574,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9117943512012299,0.08820564879877013,2.0,0.0,0.0,0.0,0.0,3098.02,0.22346531002915893,0.0,0.0,2.0,0,3484.47,305.85000000000036,-0.003392962506250541,-1
2024-02,2024,2,39,411,11,1143.86,1434.31,0,0,12198.062999999998,45,Aashirvaad,Regular,1196.42,980.34,0,Toys & Games,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7974984487314457,0.2025015512685543,1.0,3.0,7.0,3.6666666666666665,0.0,1108.65,0.031759346924854964,3.6666666666666665,0.0,11.0,0,10783.74,1414.3229999999985,-0.0033783810179890406,-1
2022-02,2022,2,27,1330,5,750.99,936.3199999999999,1,0,3852.8199999999997,72,Nestlé,Regular,877.0,794.79,0,Books & Magazines,Vijayawada,Andhra Pradesh,South,Supermarket,27237,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8020655331510596,0.19793446684894045,4.0,2.0,1.0,2.3333333333333335,0.0,805.38,-0.06753333821608017,2.3333333333333335,0.08333333333333333,1.0,1,3973.95,-121.13000000000011,-0.003362912319836542,-1
2023-02,2023,2,31,1222,3,499.32,769.76,1,0,1497.96,27,Bikaji,Premium,680.72,621.27,0,Water & Soda,Gwalior,Madhya Pradesh,Central,Supermarket,24059,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6486697152359177,0.35133028476408235,3.0,4.0,2.0,3.0,0.0,700.16,-0.2868487198828143,3.0,0.08333333333333333,2.0,1,1863.81,-365.8499999999999,-0.003340865450867092,-1
2021-02,2021,2,25,336,2,209.55,362.27,1,0,419.1,73,Tata,Regular,360.37,320.41,0,Organic & Healthy Foods,Bhubaneswar,Odisha,East,Supermarket,24232,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5784359731691833,0.42156402683081673,2.0,0.0,0.0,0.0,0.0,288.51,-0.27368202047179635,0.0,0.08333333333333333,4.0,1,640.82,-221.72000000000003,-0.0033239636393411764,-1
2025-02,2025,2,7,1431,3,309.57,500.32,1,0,928.71,43,Dove,Economy,392.65,357.92,0,Disposable & Foils,Udaipur,Rajasthan,North,Supermarket,37653,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.618744003837544,0.381255996162456,2.0,3.0,2.0,2.3333333333333335,0.0,364.92,-0.15167707949228035,2.3333333333333335,0.08333333333333333,5.0,1,1073.76,-145.04999999999995,-0.0033192914578998867,-1
2024-05,2024,5,38,6,13,950.36,1456.46,1,0,12198.062999999998,67,Dabur,Regular,1194.51,947.09,0,Batteries,Chandigarh,Chandigarh,North,Supermarket,19507,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6525136289359131,0.34748637106408686,14.0,4.0,10.0,9.333333333333334,7.333333333333333,770.85,0.23287280244811207,2.000000000000001,0.08333333333333333,9.0,1,12312.17,-114.10700000000179,-0.0033034843142535353,-1
2023-02,2023,2,46,460,1,3668.78,4279.97,0,0,3668.78,75,Haldiram,Economy,3784.31,2955.92,0,Energy Drinks,Kolkata,West Bengal,East,Large Format,59475,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8571975971794195,0.14280240282058054,1.0,1.0,1.0,1.0,0.0,3583.68,0.02374653986300502,1.0,0.0,1.0,0,2955.92,712.8600000000001,-0.00329735920069385,-1
2021-11,2021,11,45,171,1,1227.25,2185.32,1,0,1227.25,48,Monster,Regular,2078.14,1781.36,0,Home Appliances (Small),Ludhiana,Punjab,North,Large Format,42237,0,4,2,3,3,12,0.0,1.0,0,88.0,21.0,11.0,1,0.5615882342174143,0.43841176578258567,1.0,2.0,1.0,1.3333333333333333,0.0,1757.63,-0.3017586179675139,1.3333333333333333,0.08333333333333333,1.0,1,1781.36,-554.1099999999999,-0.00324704860767544,-1
2024-09,2024,9,18,761,3,4125.349199999999,5119.204599999996,1,0,12198.062999999998,89,Himalaya,Regular,6527.62,5122.02,0,Value Packs,Panaji,Goa,West,Large Format,15411,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,1.0,2.0,1.6666666666666667,2.3333333333333335,4125.349199999999,0.0,-0.6666666666666667,0.08333333333333333,2.0,1,15366.060000000001,-3167.997000000003,-0.003145546008779365,-1
2021-09,2021,9,38,761,3,4125.349199999999,5119.204599999996,1,0,12198.062999999998,89,Himalaya,Regular,6527.62,5122.02,0,Value Packs,Chandigarh,Chandigarh,North,Supermarket,19507,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,5.0,3.0,3.0,0.0,4125.349199999999,0.0,3.0,0.08333333333333333,1.0,1,15366.060000000001,-3167.997000000003,-0.003145546008779365,-1
2024-01,2024,1,26,761,3,4125.349199999999,5119.204599999996,1,0,12198.062999999998,89,Himalaya,Regular,6527.62,5122.02,0,Value Packs,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,3,1,3,3,12,0.0,1.0,0,97.0,21.0,6.0,1,0.8058574568400727,0.1941425431599273,1.0,7.0,2.0,3.3333333333333335,2.5,4125.349199999999,0.0,0.8333333333333335,0.08333333333333333,3.0,1,15366.060000000001,-3167.997000000003,-0.003145546008779365,-1
2021-02,2021,2,28,1422,4,601.13,902.58,1,0,2404.52,66,Colgate,Regular,895.69,731.27,0,Mobile Accessories,Meerut,Uttar Pradesh,North,Supermarket,29015,1,3,1,3,3,12,0.0,1.0,0,39.0,21.0,11.0,1,0.6660129849985597,0.33398701500144035,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,2925.08,-520.56,-0.003120652817722669,-1
2025-02,2025,2,48,917,3,2654.26,3055.49,0,0,7962.78,80,Appy,Regular,2399.46,2081.33,0,Sanitary & Adult Care,Vadodara,Gujarat,West,Supermarket,32353,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8686855463444489,0.13131445365555106,4.0,1.0,3.0,2.6666666666666665,2.3333333333333335,2307.455,0.15029762220702145,0.33333333333333304,0.0,2.0,0,6243.99,1718.79,-0.003039326514424623,-1
2022-02,2022,2,6,621,12,223.87,305.36,0,0,2686.44,36,Parle,Regular,285.47,228.06,0,Health & Wellness,Coimbatore,Tamil Nadu,South,Supermarket,27000,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7331346607283207,0.2668653392716793,8.0,5.0,5.0,6.0,0.0,215.65,0.03811731955429019,6.0,0.0,12.0,0,2736.7200000000003,-50.2800000000002,-0.0030342746481039073,-1
2024-06,2024,6,44,1028,14,2794.48,3190.22,0,0,12198.062999999998,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Indore,Madhya Pradesh,Central,Supermarket,14529,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8759521286933191,0.12404787130668093,14.0,14.0,13.0,13.666666666666666,13.666666666666666,2938.39,-0.048975799655942225,0.0,0.0,41.0,0,33143.18,-20945.117000000002,-0.0029970094638618328,-1
2025-02,2025,2,35,289,3,311.46,501.99,1,0,934.38,24,Dove,Regular,395.28,339.53,0,Dry Fruits & Nuts,Patna,Bihar,East,Supermarket,36265,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6204506065857885,0.37954939341421146,2.0,1.0,2.0,1.6666666666666667,0.0,337.82,-0.07802971973823425,1.6666666666666667,0.08333333333333333,1.0,1,1018.5899999999999,-84.20999999999992,-0.002887808689294613,-1
2023-11,2023,11,35,158,1,2185.84,3354.45,1,0,2185.84,81,Pears,Regular,2834.5,2356.08,0,Home Décor,Patna,Bihar,East,Supermarket,36265,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6516239621994665,0.3483760378005335,1.0,1.0,1.0,1.0,0.0,2223.54,-0.016954945709564424,1.0,0.08333333333333333,1.0,1,2356.08,-170.23999999999978,-0.0028790414576981282,-1
2022-12,2022,12,7,1044,6,71.03,129.58,1,0,426.18,40,Dettol,Economy,115.47,99.05,0,Dishwash & Cleaners,Udaipur,Rajasthan,North,Supermarket,37653,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5481555795647476,0.4518444204352524,7.0,4.0,6.0,5.666666666666667,0.0,112.79,-0.3702455858653641,5.666666666666667,0.08333333333333333,5.0,1,594.3,-168.11999999999995,-0.002854493371878153,-1
2023-02,2023,2,13,231,4,272.51,314.635,1,0,1071.94,38,DMart,Economy,277.64,219.52,0,Home Care,Dehradun,Uttarakhand,North,Supermarket,27118,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8661147043399494,0.13388529566005059,2.0,1.0,2.0,1.6666666666666667,0.0,254.1,0.07245179034847779,1.6666666666666667,0.08333333333333333,5.0,1,878.08,193.86,-0.002805523405715049,-1
2023-04,2023,4,37,369,14,36.87,53.72,1,0,1579.2,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Nashik,Maharashtra,West,Large Format,22462,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6863365599404319,0.31366344005956814,14.0,14.0,14.0,14.0,0.0,45.85,-0.19585604807293253,14.0,0.08333333333333333,14.0,1,547.96,1031.24,-0.0027812948868131127,-1
2023-10,2023,10,29,433,6,387.34,702.05,1,0,2324.04,33,Monster,Economy,596.94,480.53,0,Men’s Grooming,Vijayawada,Andhra Pradesh,South,Supermarket,23054,0,3,2,3,3,12,0.0,1.0,0,35.0,21.0,12.0,1,0.5517270849654583,0.4482729150345417,3.0,3.0,2.0,2.6666666666666665,0.0,576.75,-0.3284091888540803,2.6666666666666665,0.08333333333333333,5.0,1,2883.18,-559.1399999999999,-0.0027626731684815553,-1
2023-02,2023,2,1,1005,2,200.91,345.79,1,0,401.82,31,Aashirvaad,Regular,305.11,246.5,0,Skin Care,Mumbai,Maharashtra,West,Hypermarket,57472,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5810173804910495,0.41898261950895055,1.0,2.0,2.0,1.6666666666666667,0.0,305.08,-0.34145142145846524,1.6666666666666667,0.08333333333333333,1.0,1,493.0,-91.18,-0.002758694496460934,-1
2024-10,2024,10,20,515,1,3225.3,3461.93,0,0,3225.3,75,Kellogg's,Economy,2778.75,2374.52,0,Energy Drinks,Hyderabad,Telangana,South,Hypermarket,76898,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9316479535981376,0.06835204640186243,2.0,2.0,2.0,2.0,1.6666666666666667,3132.72,0.029552593264143556,0.33333333333333326,0.0,1.0,0,2374.52,850.7800000000002,-0.0027252747792241294,-1
2023-02,2023,2,48,519,1,349.82,587.42,1,0,349.82,8,Coca-Cola,Regular,519.06,428.46,0,"Sugar, Jaggery & Salt",Vadodara,Gujarat,West,Supermarket,32353,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5955193898743659,0.4044806101256341,2.0,0.0,0.0,0.0,0.0,506.62,-0.3095021903803597,0.0,0.08333333333333333,1.0,1,428.46,-78.63999999999999,-0.0026872013396113115,-1
2021-02,2021,2,42,1234,3,2374.47,2662.58,0,0,7123.41,75,Dove,Economy,2646.9,2070.29,0,Energy Drinks,Bhubaneswar,Odisha,East,Supermarket,39830,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8917929226539671,0.10820707734603285,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0,6210.87,912.54,-0.002667803173792005,-1
2022-12,2022,12,40,551,5,454.69,857.9,1,0,2273.45,68,Appy,Regular,765.85,648.68,0,Lighting,Mumbai,Maharashtra,West,Hypermarket,56118,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5300034969110619,0.46999650308893814,1.0,1.0,0.0,0.0,0.0,749.57,-0.39339888150086205,0.0,0.08333333333333333,1.0,1,3243.3999999999996,-969.9499999999998,-0.0026302925432760693,-1
2024-02,2024,2,22,376,4,91.19,135.01,1,0,364.76,9,Fortune,Economy,112.76,101.65,0,"Tea, Coffee & Beverages",Siliguri,West Bengal,East,Supermarket,36935,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6754314495222576,0.32456855047774236,3.0,1.0,4.0,2.6666666666666665,0.0,101.37,-0.10042418762529169,2.6666666666666665,0.08333333333333333,2.0,1,406.6,-41.84000000000003,-0.002585262556498602,-1
2021-12,2021,12,40,835,8,549.39,880.07,1,0,4395.12,83,Patanjali,Economy,833.44,672.74,0,Pooja Items,Mumbai,Maharashtra,West,Hypermarket,56118,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6242571613621644,0.37574283863783564,8.0,3.0,0.0,0.0,0.0,657.97,-0.16502272114986596,0.0,0.08333333333333333,11.0,1,5381.92,-986.8000000000002,-0.0024997075405274183,-1
2022-10,2022,10,22,8,1,3292.24,3548.16,0,0,3292.24,79,Red Bull,Regular,3202.01,2578.98,0,Shaving & Deodorants,Siliguri,West Bengal,East,Supermarket,36935,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9278724747474747,0.0721275252525253,2.0,2.0,1.0,1.6666666666666667,0.0,2998.6,0.0979256986267172,1.6666666666666667,0.0,1.0,0,2578.98,713.2599999999998,-0.002465192666477156,-1
2022-08,2022,8,36,314,14,150.67,249.08,1,0,2260.05,38,Aashirvaad,Economy,226.18,203.02,0,Home Care,Lucknow,Uttar Pradesh,North,Large Format,34779,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6049060542797494,0.3950939457202506,10.0,8.0,8.0,8.666666666666666,0.0,176.81,-0.1478423157748866,8.666666666666666,0.08333333333333333,32.0,1,2842.28,-582.23,-0.002438118375613141,-1
2025-02,2025,2,39,1083,2,3106.52,3570.67,0,0,6213.04,77,Tata,Regular,2808.51,2474.59,0,Cosmetics,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,1,4,1,3,3,12,0.0,1.0,0,60.0,21.0,10.0,1,0.8700103902068799,0.12998960979312013,1.0,1.0,3.0,1.6666666666666667,0.0,2421.26,0.28301793269495296,1.6666666666666667,0.0,4.0,0,4949.18,1263.8599999999997,-0.0024125305089988114,-1
2024-12,2024,12,12,926,6,113.62,210.22,1,0,681.72,40,ITC,Regular,166.97,134.35,0,Dishwash & Cleaners,Faridabad,Haryana,North,Large Format,38964,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5404814004376368,0.4595185995623632,3.0,4.0,3.0,3.3333333333333335,2.6666666666666665,160.61,-0.2925720671653567,0.666666666666667,0.08333333333333333,12.0,1,806.0999999999999,-124.37999999999988,-0.002409976262257696,-1
2023-02,2023,2,39,501,3,1062.93,1446.42,1,0,3188.79,83,Dettol,Regular,1278.91,997.7,0,Pooja Items,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7348695399676443,0.26513046003235574,1.0,1.0,1.0,1.0,0.0,1065.15,-0.0020842134891008906,1.0,0.08333333333333333,1.0,1,2993.1000000000004,195.6899999999996,-0.002404645843051112,-1
2022-02,2022,2,33,6,11,990.26,1273.48,0,0,10892.86,67,Dabur,Regular,1194.51,947.09,0,Batteries,Ludhiana,Punjab,North,Large Format,34676,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7776015328077394,0.22239846719226064,7.0,27.0,7.0,13.666666666666666,0.0,920.48,0.07580827386167184,13.666666666666666,0.0,10.0,0,10417.99,474.8700000000008,-0.002403875740380923,-1
2021-11,2021,11,8,42,9,393.84,601.26,1,0,3544.56,46,Kellogg's,Economy,571.13,467.25,0,Pet Care,Raipur,Chhattisgarh,Central,Supermarket,23889,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6550244486578185,0.3449755513421815,7.0,0.0,0.0,0.0,0.0,468.635,-0.15960182197317357,0.0,0.08333333333333333,3.0,1,4205.25,-660.69,-0.002392870427331384,-1
2022-02,2022,2,2,42,5,435.26,609.96,1,0,2176.3,46,Kellogg's,Economy,571.13,467.25,0,Pet Care,Gurugram,Haryana,North,Supermarket,16161,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7135877762476227,0.2864122237523773,11.0,4.0,0.0,0.0,0.0,510.9533333333334,-0.14814138248475137,0.0,0.08333333333333333,5.0,1,2336.25,-159.94999999999982,-0.0023298300458252097,-1
2022-10,2022,10,45,369,14,38.85,52.16,0,0,854.7,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Ludhiana,Punjab,North,Large Format,42237,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7448236196319019,0.2551763803680981,14.0,14.0,14.0,14.0,14.0,41.24,-0.05795344185369929,0.0,0.0,28.0,0,547.96,306.74,-0.0023284711272875125,-1
2021-11,2021,11,5,124,1,115.01,201.99,1,1,115.01,18,MDH,Economy,191.93,161.02,0,Health Drinks,Mumbai,Maharashtra,West,Large Format,79257,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5693846230011387,0.4306153769988613,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,4.0,1,161.02,-46.010000000000005,-0.0023284124415233753,-1
2023-02,2023,2,38,652,11,1132.61,1378.3833333333332,0,0,11753.21,41,Tropicana,Regular,1217.78,954.8,0,Air Fresheners,Chandigarh,Chandigarh,North,Supermarket,19507,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8216944971766441,0.1783055028233559,4.0,2.0,2.0,2.6666666666666665,0.0,1135.34,-0.002404566030964691,2.6666666666666665,0.0,1.0,0,10502.8,1250.4099999999999,-0.002308097165758971,-1
2023-02,2023,2,1,1387,1,348.38,583.97,1,0,348.38,8,Nestlé,Premium,516.59,420.28,0,"Sugar, Jaggery & Salt",Mumbai,Maharashtra,West,Hypermarket,57472,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5965717416990598,0.4034282583009402,2.0,1.0,2.0,1.6666666666666667,0.0,409.04,-0.14829845455628196,1.6666666666666667,0.08333333333333333,1.0,1,420.28,-71.89999999999998,-0.002256146089887001,-1
2022-02,2022,2,7,647,11,108.4,122.525,0,0,1187.55,25,Pears,Regular,114.87,97.84,0,Baking Supplies,Udaipur,Rajasthan,North,Supermarket,37653,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8847174046113038,0.11528259538869623,4.0,5.0,5.0,4.666666666666667,0.0,86.67,0.2507211232177095,4.666666666666667,0.0,5.0,0,1076.24,111.30999999999995,-0.002177996435417051,-1
2021-04,2021,4,34,724,18,500.65,611.03,1,0,8960.96,7,Bikaji,Economy,600.49,518.99,0,Spices & Masalas,Faridabad,Haryana,North,Supermarket,34893,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8193542051945076,0.18064579480549237,10.0,0.0,0.0,0.0,0.0,527.08,-0.050144190540061986,0.0,0.08333333333333333,7.0,1,9341.82,-380.8600000000006,-0.0021754634180463084,-1
2025-10,2025,10,49,416,1,3712.71,4043.06,0,0,3712.71,86,Himalaya,Premium,3063.95,2536.17,0,Diabetic Care,Meerut,Uttar Pradesh,North,Supermarket,12914,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9182920856974668,0.08170791430253321,1.0,2.0,2.0,1.6666666666666667,2.0,3038.82,0.22176042009011374,-0.33333333333333326,0.0,1.0,0,2536.17,1176.54,-0.0021458056165646333,-1
2022-02,2022,2,47,1350,2,329.79,555.85,1,0,659.58,13,DMart,Regular,519.64,431.03,0,Biscuits & Cookies,Pune,Maharashtra,West,Hypermarket,46687,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5933075470000899,0.4066924529999101,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,3.0,1,862.06,-202.4799999999999,-0.0021086622754179496,-1
2021-02,2021,2,9,213,4,247.96,382.55,1,0,991.84,38,Colgate,Premium,379.57,300.98,0,Home Care,Thiruvananthapuram,Kerala,South,Supermarket,19574,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6481767089269377,0.3518232910730623,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,5.0,1,1203.92,-212.08000000000004,-0.0019967963946775358,-1
2024-07,2024,7,46,38,4,3491.49,4220.72,1,0,12198.062999999998,77,Pears,Premium,3425.87,3059.6,0,Cosmetics,Kolkata,West Bengal,East,Large Format,59475,0,5,1,3,3,12,0.0,1.0,0,59.0,21.0,10.0,1,0.8272261604655129,0.1727738395344871,2.0,3.0,1.0,2.0,2.1666666666666665,3040.15,0.14845977989623535,-0.16666666666666652,0.08333333333333333,2.0,1,12238.4,-40.33700000000135,-0.0019915441923141763,-1
